record_id,state,district,land_type,project_type,cadastral_area_sqm,survey_area_sqm,compensation_amount,displaced_families,notification_date,award_date,rr_disbursement_ratio,is_anomaly_injected,injected_anomaly_type
REC_104520,UP,District_6,Agricultural,Dam,7333.43,7337.27,2583065.81,1,2020-10-29,2021-10-04,0.89,0,None
REC_104521,MP,District_5,Commercial,Highway,5375.73,5367.69,20338066.33,0,2020-11-05,2021-08-01,0.98,0,None
REC_104522,UP,District_15,Commercial,Highway,4094.5,4009.93,17241489.94,0,2021-01-02,2022-03-04,0.95,0,None
REC_104523,MP,District_6,Forest,Dam,8402.75,8036.02,1301818.18,1,2021-09-10,2022-10-09,0.93,0,None
REC_104524,UP,District_1,Forest,Railway,15583.12,14997.2,1387872.23,1,2020-05-09,2021-11-03,0.85,0,None
REC_104525,Maharashtra,District_7,Agricultural,Railway,9670.69,9512.1,4769005.46,2,2021-08-23,2022-07-29,0.87,0,None
REC_104526,MP,District_2,Residential,Urban Development,1536.86,1552.64,4749460.34,0,2020-01-08,2021-01-11,0.82,0,None
REC_104527,Gujarat,District_2,Forest,Highway,11044.49,10556.13,1442703.8,2,2021-11-18,2022-07-05,0.87,0,None
REC_104528,Maharashtra,District_19,Commercial,Railway,18841.67,18975.2,121542881.11,5,2020-08-04,2022-02-17,0.98,0,None
REC_104529,MP,District_8,Forest,Dam,6224.28,5982.59,846026.58,1,2020-03-27,2020-11-25,0.85,0,None
REC_104530,Maharashtra,District_2,Agricultural,Railway,7667.04,7887.21,3205967.25,2,2021-12-26,2023-06-08,0.85,0,None
REC_104531,UP,District_4,Forest,Railway,2172.85,2071.26,126665.04,0,2020-07-07,2021-12-17,0.95,0,None
REC_104532,UP,District_9,Forest,Highway,6853.63,6734.69,1524983.26,1,2021-06-10,2022-12-19,0.81,0,None
REC_104533,Karnataka,District_20,Residential,Highway,9590.95,9344.76,22607793.15,1,2022-01-14,2023-10-16,0.93,0,None
REC_104534,MP,District_20,Commercial,Railway,19454.35,19072.78,120483539.67,3,2020-01-01,2021-04-17,0.85,0,None
REC_104535,Karnataka,District_7,Commercial,Railway,2293.91,2369.6,10310647.5,0,2020-03-25,2021-10-20,0.81,0,None
REC_104536,UP,District_15,Agricultural,Urban Development,6943.45,6913.68,3827733.8,1,2020-12-05,2022-06-23,0.82,0,None
REC_104537,Karnataka,District_15,Residential,Railway,12648.13,12636.46,42383385.22,3,2021-03-30,2021-10-09,0.99,0,None
REC_104538,Maharashtra,District_20,Residential,Urban Development,10189.46,10084.59,17671253.61,1,2020-07-19,2021-05-01,0.85,0,None
REC_104539,Maharashtra,District_15,Forest,Dam,6243.72,6029.94,499800.1,1,2022-09-19,2024-05-21,0.83,0,None
REC_104540,UP,District_11,Agricultural,Urban Development,18725.43,18430.98,3212751.62,3,2020-06-30,2022-04-23,0.81,0,None
REC_104541,UP,District_3,Commercial,Highway,10976.91,10931.62,40372867.92,2,2022-03-13,2023-02-19,0.93,0,None
REC_104542,MP,District_3,Residential,Dam,17637.95,17245.25,30338707.93,3,2021-07-14,2022-03-07,0.92,0,None
REC_104543,UP,District_3,Agricultural,Railway,6323.4,6204.7,1507707.26,1,2020-05-15,2021-07-20,0.97,0,None
REC_104544,Maharashtra,District_4,Forest,Dam,2490.39,2485.37,210875.35,0,2021-10-03,2023-06-27,0.87,0,None
REC_104545,Maharashtra,District_13,Forest,Dam,19040.45,18744.88,1338094.08,3,2020-07-28,2022-01-02,0.85,0,None
REC_104546,Gujarat,District_5,Commercial,Railway,3063.87,3210.0,14707366.91,0,2021-12-01,2023-10-09,0.9,0,None
REC_104547,Maharashtra,District_18,Residential,Railway,19837.55,19479.39,24578656.12,3,2020-03-14,2021-01-29,0.97,0,None
REC_104548,UP,District_17,Residential,Urban Development,16426.4,16482.12,50206037.92,2,2021-02-28,2022-04-09,0.93,0,None
REC_104549,UP,District_3,Agricultural,Urban Development,15344.01,15052.11,7255245.75,2,2022-05-16,2023-04-16,0.96,0,None
REC_104550,MP,District_10,Commercial,Highway,2105.38,2015.16,12191245.47,0,2020-02-11,2020-09-07,0.99,0,None
REC_104551,Gujarat,District_15,Residential,Railway,19016.87,18508.62,41372545.06,4,2021-08-06,2023-08-06,0.91,0,None
REC_104552,MP,District_5,Commercial,Highway,10255.32,10388.25,95467836.48,2,2020-07-31,2021-06-22,1.0,0,None
REC_104553,Karnataka,District_14,Residential,Dam,10972.28,10654.96,20234236.02,1,2021-01-24,2022-02-21,0.96,0,None
REC_104554,Gujarat,District_16,Residential,Highway,8623.1,8917.08,11040043.15,1,2021-05-17,2022-06-07,0.82,0,None
REC_104555,UP,District_14,Residential,Highway,16649.77,17106.65,26518468.07,3,2022-06-22,2023-12-03,0.99,0,None
REC_104556,Gujarat,District_17,Commercial,Highway,1528.39,1475.94,9879633.2,0,2020-04-06,2021-01-11,0.98,0,None
REC_104557,Karnataka,District_1,Forest,Urban Development,5876.25,5695.66,437542.49,1,2020-06-16,2022-02-24,0.96,0,None
REC_104558,UP,District_10,Commercial,Dam,19880.74,19140.37,89505205.37,3,2021-03-31,2022-05-10,0.83,0,None
REC_104559,Karnataka,District_3,Commercial,Dam,3372.95,3433.83,29548915.77,0,2020-07-06,2021-10-15,0.93,0,None
REC_104560,Karnataka,District_12,Commercial,Railway,3549.55,3382.51,21478841.56,0,2021-05-15,2022-11-20,0.9,0,None
REC_104561,UP,District_11,Forest,Dam,6616.75,6604.15,360001.42,1,2022-09-27,2024-05-19,0.92,0,None
REC_104562,Karnataka,District_17,Forest,Urban Development,15740.58,16039.07,1394994.31,3,2021-08-25,2023-05-03,0.99,0,None
REC_104563,Gujarat,District_6,Residential,Urban Development,8632.22,8735.52,17996120.18,1,2021-12-26,2023-07-05,0.88,0,None
REC_104564,Maharashtra,District_1,Residential,Dam,18881.03,19328.2,27156611.85,5,2021-10-02,2022-08-19,0.91,0,None
REC_104565,Karnataka,District_1,Forest,Railway,16302.54,15816.09,3455211.24,3,2022-09-20,2024-05-20,0.92,0,None
REC_104566,Karnataka,District_13,Residential,Highway,19148.14,18748.89,42407715.18,2,2020-05-26,2021-01-16,0.96,0,None
REC_104567,UP,District_5,Forest,Dam,11012.13,10890.08,1298525.69,2,2021-12-29,2023-11-13,0.93,0,None
REC_104568,Gujarat,District_20,Commercial,Urban Development,15992.13,16778.15,111826838.96,2,2021-12-20,2022-07-10,0.99,0,None
REC_104569,MP,District_15,Commercial,Urban Development,10712.3,10465.99,53331150.84,2,2021-12-02,2023-03-02,0.85,0,None
REC_104570,Gujarat,District_3,Commercial,Highway,19152.96,19562.38,128438527.24,4,2020-11-04,2022-07-24,0.83,0,None
REC_104571,Karnataka,District_1,Commercial,Railway,13779.82,13254.16,51699209.39,1,2022-03-17,2023-04-01,1.0,0,None
REC_104572,Karnataka,District_16,Forest,Highway,3416.9,3346.26,368169.34,0,2020-10-20,2022-04-06,0.91,0,None
REC_104573,UP,District_19,Forest,Railway,17619.65,17565.22,2583818.97,1,2021-01-17,2021-11-12,0.81,0,None
REC_104574,MP,District_10,Agricultural,Dam,3885.58,4072.0,1515646.04,1,2020-01-25,2021-02-16,0.94,0,None
REC_104575,Gujarat,District_20,Commercial,Highway,13014.95,13067.08,80115815.23,2,2020-10-26,2022-07-31,0.94,0,None
REC_104576,MP,District_5,Commercial,Railway,10712.19,11046.21,76197011.71,1,2021-03-31,2022-03-05,0.97,0,None
REC_104577,Maharashtra,District_19,Residential,Urban Development,8270.39,8231.8,11204270.36,1,2020-03-06,2021-10-11,0.98,0,None
REC_104578,UP,District_13,Forest,Highway,10475.82,10637.38,1263430.65,2,2021-02-08,2022-02-24,0.83,0,None
REC_104579,UP,District_8,Commercial,Dam,2989.97,3072.04,26727118.77,0,2020-07-24,2021-01-24,0.95,0,None
REC_104580,Maharashtra,District_3,Commercial,Railway,7611.26,7371.13,61519150.22,1,2020-01-28,2020-09-14,0.99,0,None
REC_104581,MP,District_10,Residential,Railway,14384.23,13700.57,38084342.85,2,2021-02-01,2022-04-16,0.92,0,None
REC_104582,MP,District_7,Commercial,Railway,4452.58,4642.71,28129984.01,0,2021-03-09,2022-12-11,0.94,0,None
REC_104583,MP,District_13,Agricultural,Railway,10364.19,9870.42,2254061.14,2,2022-08-19,2024-04-05,0.83,0,None
REC_104584,UP,District_3,Commercial,Dam,8469.08,8663.27,71347417.86,1,2020-01-09,2021-06-15,0.88,0,None
REC_104585,Karnataka,District_20,Residential,Dam,13940.19,13940.19,142175480.7,2,2022-06-16,2023-04-28,0.92,1,Compensation Outlier
REC_104586,MP,District_12,Forest,Urban Development,6702.17,6750.04,350561.93,1,2021-08-04,2022-03-25,0.83,0,None
REC_104587,Maharashtra,District_7,Commercial,Urban Development,5436.04,5166.85,34661551.8,1,2021-09-28,2023-04-09,0.88,0,None
REC_104588,Maharashtra,District_19,Commercial,Urban Development,18146.17,17646.88,89893843.66,3,2020-02-21,2020-08-19,0.81,0,None
REC_104589,Maharashtra,District_4,Residential,Urban Development,3397.98,3512.79,6424932.71,0,2021-02-04,2021-11-23,0.91,0,None
REC_104590,UP,District_12,Agricultural,Highway,10426.68,10612.49,1218434.11,1,2020-08-09,2022-07-26,0.83,0,None
REC_104591,MP,District_19,Agricultural,Urban Development,5400.72,5463.39,1103854.84,0,2020-09-18,2021-05-25,0.98,0,None
REC_104592,Maharashtra,District_10,Agricultural,Urban Development,1682.93,1660.28,961393.12,0,2020-09-04,2021-05-07,0.83,0,None
REC_104593,Karnataka,District_13,Forest,Urban Development,931.8,924.89,201869.9,0,2020-03-18,2021-04-20,0.91,0,None
REC_104594,Karnataka,District_7,Agricultural,Urban Development,13332.49,13073.81,3330790.21,1,2021-06-11,2022-07-18,0.86,0,None
REC_104595,UP,District_10,Forest,Urban Development,12963.57,12381.74,2817952.26,2,2020-12-26,2022-11-23,0.91,0,None
REC_104596,Maharashtra,District_7,Agricultural,Highway,17644.62,16988.76,6586424.87,3,2020-04-15,2021-11-28,0.88,0,None
REC_104597,MP,District_11,Forest,Urban Development,15560.94,16048.98,3628116.95,3,2021-04-03,2022-01-20,0.81,0,None
REC_104598,UP,District_15,Residential,Highway,15070.49,14740.15,29866351.18,3,2020-04-03,2020-11-07,0.85,0,None
REC_104599,Gujarat,District_15,Agricultural,Dam,13056.95,12733.68,5774539.31,3,2022-07-07,2024-06-25,0.91,0,None
REC_104600,MP,District_7,Forest,Highway,13700.39,13700.39,11364546.09,2,2021-03-22,2021-12-22,0.81,1,Compensation Outlier
REC_104601,Karnataka,District_17,Forest,Dam,4886.85,12380.59,2154956.32,0,2022-03-29,2024-03-07,0.81,1,Spatial Discrepancy
REC_104602,Maharashtra,District_3,Forest,Dam,3049.09,3151.54,360362.67,0,2021-03-25,2022-09-20,0.99,0,None
REC_104603,MP,District_17,Commercial,Railway,1670.13,1603.1,6633555.66,0,2020-06-12,2022-02-05,0.88,0,None
REC_104604,Maharashtra,District_16,Agricultural,Urban Development,19512.59,19713.72,8899423.71,4,2022-06-04,2022-12-29,0.82,0,None
REC_104605,Karnataka,District_18,Commercial,Urban Development,3431.94,3582.71,30244261.4,0,2020-07-13,2021-09-27,1.0,0,None
REC_104606,Karnataka,District_18,Agricultural,Urban Development,13011.14,12927.65,6672288.54,2,2021-03-08,2022-08-05,0.82,0,None
REC_104607,UP,District_5,Residential,Railway,4111.62,4211.76,13752763.25,0,2021-01-08,2022-03-09,0.85,0,None
REC_104608,Gujarat,District_19,Commercial,Urban Development,14757.77,15124.27,88246639.3,2,2020-06-12,2022-01-10,0.85,0,None
REC_104609,UP,District_5,Agricultural,Dam,1697.61,1621.49,721072.54,0,2022-07-16,2024-05-19,0.92,0,None
REC_104610,Karnataka,District_18,Agricultural,Highway,15949.2,15458.7,3140971.7,4,2021-11-28,2023-04-30,0.98,0,None
REC_104611,MP,District_9,Forest,Dam,7771.53,7797.48,762165.57,1,2021-07-15,2023-05-22,0.9,0,None
REC_104612,MP,District_7,Agricultural,Railway,3736.09,3804.84,1893419.79,0,2020-01-07,2020-12-07,0.99,0,None
REC_104613,MP,District_11,Commercial,Railway,10448.17,10417.98,61285094.33,2,2022-07-11,2024-04-24,0.95,0,None
REC_104614,Gujarat,District_16,Forest,Dam,13945.25,13512.79,2094323.99,2,2021-08-29,2022-10-10,0.91,0,None
REC_104615,Karnataka,District_11,Agricultural,Urban Development,14069.37,14054.98,6622645.32,2,2022-04-10,2022-12-08,0.88,0,None
REC_104616,Gujarat,District_11,Commercial,Urban Development,8798.87,8694.16,49234517.05,2,2022-08-24,2023-12-24,0.86,0,None
REC_104617,UP,District_4,Commercial,Highway,17840.23,17900.86,120860688.11,3,2022-04-03,2024-01-21,0.98,0,None
REC_104618,Gujarat,District_1,Forest,Railway,6493.8,6304.81,1133579.41,1,2022-06-26,2022-12-31,0.81,0,None
REC_104619,UP,District_8,Commercial,Dam,9332.15,9460.53,84282323.17,1,2022-03-23,2024-01-18,0.83,0,None
REC_104620,UP,District_15,Agricultural,Highway,19278.85,18552.07,8867468.52,3,2022-06-18,2024-05-11,0.88,0,None
REC_104621,Karnataka,District_5,Residential,Railway,2577.91,2580.64,6384048.0,0,2021-12-10,2023-10-13,0.81,0,None
REC_104622,MP,District_13,Commercial,Highway,1036.11,1076.95,4625044.01,0,2022-03-09,2022-11-06,0.98,0,None
REC_104623,Maharashtra,District_15,Agricultural,Railway,10022.06,9942.98,3286757.34,1,2020-03-15,2020-10-30,0.87,0,None
REC_104624,Gujarat,District_9,Commercial,Railway,15741.68,16353.1,89085395.19,3,2020-10-29,2022-02-18,0.82,0,None
REC_104625,UP,District_7,Agricultural,Urban Development,8776.89,8836.75,4618172.13,1,2022-01-26,2023-12-02,0.81,0,None
REC_104626,UP,District_16,Agricultural,Dam,17049.35,16553.03,4944149.13,3,2022-08-15,2023-06-14,0.91,0,None
REC_104627,MP,District_19,Forest,Highway,12636.77,35069.12,4113954.87,2,2021-01-20,2022-07-27,0.85,1,Spatial Discrepancy
REC_104628,Karnataka,District_13,Forest,Dam,12436.62,12825.41,2279762.91,2,2021-02-20,2022-06-18,0.82,0,None
REC_104629,Maharashtra,District_20,Forest,Railway,9858.37,9812.34,737313.55,2,2020-07-18,2021-11-04,0.83,0,None
REC_104630,Karnataka,District_1,Agricultural,Urban Development,18271.35,18829.18,9941297.32,5,2020-06-04,2021-05-15,0.99,0,None
REC_104631,Karnataka,District_5,Forest,Urban Development,2989.91,2858.95,399003.36,0,2020-07-19,2022-04-29,0.84,0,None
REC_104632,MP,District_7,Commercial,Railway,18986.43,19588.49,65128977.12,2,2022-05-07,2023-02-01,0.97,0,None
REC_104633,MP,District_3,Residential,Railway,5940.36,6195.38,11324989.72,1,2021-09-30,2022-04-11,0.93,0,None
REC_104634,UP,District_1,Residential,Urban Development,12824.83,12693.14,37430433.02,2,2021-05-04,2022-07-07,0.87,0,None
REC_104635,UP,District_2,Agricultural,Urban Development,9734.78,9388.14,1805651.45,1,2021-05-19,2022-03-12,0.92,0,None
REC_104636,Maharashtra,District_11,Agricultural,Highway,4481.34,4356.06,615445.53,0,2020-02-14,2020-10-21,0.82,0,None
REC_104637,UP,District_5,Forest,Highway,7208.36,6927.73,892025.34,1,2020-02-01,2021-12-28,0.88,0,None
REC_104638,Maharashtra,District_5,Forest,Urban Development,3540.73,3683.62,407115.59,0,2021-07-27,2022-08-24,0.93,0,None
REC_104639,Karnataka,District_15,Residential,Dam,10714.17,11001.09,34863722.38,2,2022-06-03,2023-06-26,0.8,0,None
REC_104640,Gujarat,District_11,Residential,Railway,3726.12,3684.83,5444260.42,0,2021-01-01,2022-11-15,0.93,0,None
REC_104641,Maharashtra,District_20,Commercial,Highway,8277.89,8508.5,31317864.27,1,2020-10-17,2022-06-01,0.93,0,None
REC_104642,UP,District_19,Agricultural,Urban Development,1497.07,1489.81,275333.23,0,2021-01-28,2022-04-01,0.96,0,None
REC_104643,MP,District_14,Forest,Urban Development,1111.33,1141.53,77615.09,0,2021-11-26,2023-01-25,0.85,0,None
REC_104644,Gujarat,District_1,Commercial,Highway,2803.37,2709.73,19383284.42,0,2022-08-23,2024-07-09,0.86,0,None
REC_104645,Gujarat,District_14,Forest,Urban Development,18334.75,18087.82,1510577.54,5,2020-05-29,2022-05-09,0.94,0,None
REC_104646,Gujarat,District_10,Forest,Urban Development,11213.06,26217.62,3844093.07,2,2020-09-27,2021-09-12,0.83,1,Spatial Discrepancy
REC_104647,Gujarat,District_10,Agricultural,Highway,3715.32,3721.16,1518716.6,0,2022-04-10,2022-11-11,0.91,0,None
REC_104648,Gujarat,District_1,Forest,Highway,18868.4,18424.39,2716472.87,4,2020-03-29,2021-08-02,0.94,0,None
REC_104649,UP,District_1,Residential,Highway,8912.63,8842.86,10364877.04,1,2021-08-26,2022-03-18,0.82,0,None
REC_104650,MP,District_11,Residential,Railway,15030.22,15367.16,18192759.25,4,2022-04-23,2023-03-15,0.94,0,None
REC_104651,UP,District_4,Forest,Railway,6944.78,6944.78,429855.92,39,2022-01-17,2022-09-12,0.9,1,Demographic Spike
REC_104652,Gujarat,District_11,Forest,Railway,13470.55,14098.42,2786698.72,2,2021-01-25,2022-02-14,0.86,0,None
REC_104653,Maharashtra,District_3,Agricultural,Highway,3438.94,3589.52,1248210.92,0,2022-01-09,2022-08-15,0.82,0,None
REC_104654,MP,District_2,Commercial,Highway,6737.78,6797.97,31508804.61,2,2021-07-20,2023-04-15,0.94,0,None
REC_104655,MP,District_4,Agricultural,Urban Development,8478.07,8227.48,2911939.92,1,2022-05-24,2024-05-17,0.86,0,None
REC_104656,Maharashtra,District_6,Commercial,Urban Development,1757.46,1805.6,7176249.05,0,2021-12-16,2023-03-26,0.93,0,None
REC_104657,Maharashtra,District_11,Commercial,Highway,568.41,540.13,1783084.94,0,2021-09-28,2022-11-17,0.97,0,None
REC_104658,Maharashtra,District_9,Commercial,Dam,9193.51,9255.9,44067270.99,1,2021-03-03,2022-11-07,0.99,0,None
REC_104659,Maharashtra,District_8,Forest,Dam,3323.88,3180.25,365516.52,0,2020-06-23,2022-06-19,0.92,0,None
REC_104660,Maharashtra,District_17,Agricultural,Railway,1201.49,1173.86,147699.89,0,2020-05-20,2022-01-29,0.97,0,None
REC_104661,MP,District_3,Residential,Urban Development,6056.08,6083.23,6087937.78,0,2022-03-09,2023-12-18,1.0,0,None
REC_104662,Karnataka,District_15,Agricultural,Urban Development,7104.84,6809.08,748566.8,0,2022-07-22,2023-08-31,0.98,0,None
REC_104663,Maharashtra,District_3,Agricultural,Urban Development,14800.84,14358.96,1971344.08,3,2021-11-28,2022-12-30,0.96,0,None
REC_104664,Gujarat,District_1,Forest,Dam,2360.81,2477.83,317958.62,0,2022-08-10,2023-09-01,0.96,0,None
REC_104665,MP,District_15,Residential,Railway,19468.62,19619.68,34319878.7,2,2020-04-06,2021-02-07,0.96,0,None
REC_104666,Karnataka,District_5,Forest,Railway,16775.73,17272.27,2802839.85,2,2021-04-30,2022-12-18,0.91,0,None
REC_104667,Karnataka,District_1,Agricultural,Dam,19979.1,20489.06,10011152.78,6,2022-04-11,2024-02-17,0.91,0,None
REC_104668,UP,District_16,Agricultural,Dam,9198.15,8764.41,3357779.23,2,2021-05-05,2022-12-13,0.93,0,None
REC_104669,Gujarat,District_17,Commercial,Dam,16566.72,16470.37,121853164.75,4,2022-08-07,2023-10-02,0.94,0,None
REC_104670,UP,District_18,Residential,Highway,2600.53,2600.53,2798841.44,26,2020-03-30,2021-11-06,0.84,1,Demographic Spike
REC_104671,UP,District_13,Commercial,Railway,5756.31,5491.44,22069472.48,1,2020-07-07,2022-03-14,0.82,0,None
REC_104672,UP,District_14,Forest,Highway,16926.13,17569.55,3383745.34,5,2021-08-06,2022-08-20,0.96,0,None
REC_104673,UP,District_13,Agricultural,Dam,12776.33,12298.13,1842567.64,2,2022-04-16,2023-09-10,0.92,0,None
REC_104674,Gujarat,District_6,Agricultural,Dam,15948.84,16147.04,5769757.79,2,2020-10-25,2021-12-26,0.88,0,None
REC_104675,Karnataka,District_19,Agricultural,Railway,4702.78,4818.89,1125498.32,0,2020-11-27,2022-05-10,0.92,0,None
REC_104676,MP,District_16,Forest,Dam,12347.38,12115.3,2597545.25,1,2020-06-04,2022-02-18,0.87,0,None
REC_104677,Karnataka,District_20,Forest,Dam,10272.99,10529.47,692130.13,2,2020-10-30,2021-05-23,0.83,0,None
REC_104678,MP,District_7,Residential,Highway,6157.45,6187.3,7625774.62,1,2020-11-20,2021-06-18,0.92,0,None
REC_104679,Maharashtra,District_10,Agricultural,Dam,16140.92,15376.53,8483155.51,2,2020-04-21,2021-11-18,0.91,0,None
REC_104680,Karnataka,District_16,Commercial,Highway,11288.52,11015.58,88616229.95,2,2022-09-03,2023-07-22,0.84,0,None
REC_104681,MP,District_12,Forest,Urban Development,4371.43,4226.07,748882.65,0,2022-03-31,2022-12-31,0.91,0,None
REC_104682,MP,District_18,Forest,Highway,3360.42,3269.56,453875.62,0,2021-10-25,2022-08-17,0.89,0,None
REC_104683,Karnataka,District_17,Forest,Highway,17712.31,17430.92,2232715.29,3,2020-02-27,2021-08-29,0.94,0,None
REC_104684,Maharashtra,District_1,Commercial,Urban Development,14356.35,14342.54,67385445.61,3,2020-10-03,2021-10-03,0.91,0,None
REC_104685,MP,District_15,Forest,Urban Development,14419.82,14591.68,2195155.26,3,2021-10-16,2023-08-01,0.85,0,None
REC_104686,Maharashtra,District_8,Agricultural,Railway,17655.02,16872.35,6162295.43,3,2021-08-26,2022-09-10,0.99,0,None
REC_104687,Maharashtra,District_4,Agricultural,Railway,9250.41,8922.01,5042787.52,2,2020-12-14,2021-06-25,0.91,0,None
REC_104688,Maharashtra,District_17,Forest,Highway,9294.97,9699.55,1510347.85,2,2021-05-20,2022-08-24,0.93,0,None
REC_104689,Gujarat,District_19,Agricultural,Dam,15238.44,14768.4,6001216.96,1,2021-11-08,2023-04-24,0.86,0,None
REC_104690,Gujarat,District_6,Commercial,Railway,10348.89,10555.52,42885533.8,3,2022-05-21,2023-05-29,0.95,0,None
REC_104691,UP,District_20,Commercial,Highway,9815.18,9822.49,34951603.37,1,2021-10-11,2022-04-25,0.9,0,None
REC_104692,UP,District_6,Agricultural,Highway,1427.55,1445.1,200424.93,0,2022-03-12,2024-01-31,0.89,0,None
REC_104693,Gujarat,District_1,Commercial,Urban Development,17346.1,16788.25,66923595.7,4,2022-03-15,2023-03-06,0.91,0,None
